dataset,mol_id,strategy,generator_group,k,n_candidates,baseline_method,baseline_success,baseline_rmsd,selector_method,selector_success,selector_rmsd,oracle_method,oracle_success,oracle_rmsd
posebusters_benchmark,7ZTL_BCN,same_generator,DynamicBind,8,2,public_dynamicbind_relaxedFalse_rep-1,False,11.76776532883561,public_dynamicbind_relaxedFalse_rep-1,False,11.76776532883561,public_dynamicbind_relaxedTrue_rep-1,False,11.503215796581722
posebusters_benchmark,7ZTL_BCN,same_generator,RFAA,8,2,public_rfaa_relaxedFalse_rep1,False,15.808834136358984,public_rfaa_relaxedFalse_rep1,False,15.808834136358984,public_rfaa_relaxedFalse_rep1,False,15.808834136358984
posebusters_benchmark,7ZTL_BCN,cross_generator_balanced,,16,16,public_boltz_relaxedFalse_rep1,False,30.45691186114036,Vina/Meeko full,False,3.8009700675676807,Vina/Meeko full,False,3.8009700675676807
posebusters_benchmark,7ZTL_BCN,same_generator,Boltz,16,14,public_boltz_relaxedFalse_rep1,False,30.45691186114036,Boltz-1 full receptor r1/s20,False,13.337934428729977,public_boltz_relaxedTrue_rep3,False,8.95996980747754
posebusters_benchmark,7ZTL_BCN,same_generator,Chai,16,7,public_chai_relaxedTrue_rep3,False,29.1131822594978,Chai-1 full receptor s5/t200,False,26.21548433678468,Chai-1 full receptor s5/t200,False,26.21548433678468
posebusters_benchmark,7ZTL_BCN,same_generator,DiffDock,16,7,public_diffdock_relaxedFalse_rep1,False,19.31615232227352,DiffDock-L default s10/t20,False,18.9801240895455,public_diffdock_relaxedFalse_rep3,False,12.684346986560032
posebusters_benchmark,7ZTL_BCN,same_generator,NeuralPlexer,16,6,public_neuralplexer_relaxedFalse_rep3,False,21.864174246906533,public_neuralplexer_relaxedFalse_rep3,False,21.864174246906533,public_neuralplexer_relaxedFalse_rep1,False,21.54078573514144
posebusters_benchmark,7ZTL_BCN,same_generator,DynamicBind,16,2,public_dynamicbind_relaxedFalse_rep-1,False,11.76776532883561,public_dynamicbind_relaxedFalse_rep-1,False,11.76776532883561,public_dynamicbind_relaxedTrue_rep-1,False,11.503215796581722
posebusters_benchmark,7ZTL_BCN,same_generator,RFAA,16,2,public_rfaa_relaxedFalse_rep1,False,15.808834136358984,public_rfaa_relaxedFalse_rep1,False,15.808834136358984,public_rfaa_relaxedFalse_rep1,False,15.808834136358984
posebusters_benchmark,7ZTL_BCN,cross_generator_balanced,,32,32,public_boltz_relaxedFalse_rep1,False,30.45691186114036,DiffDock-L default s10/t20,False,18.9801240895455,Vina/Meeko full,False,3.8009700675676807
posebusters_benchmark,7ZTL_BCN,same_generator,Boltz,32,14,public_boltz_relaxedFalse_rep1,False,30.45691186114036,Boltz-1 full receptor r1/s20,False,13.337934428729977,public_boltz_relaxedTrue_rep3,False,8.95996980747754
posebusters_benchmark,7ZTL_BCN,same_generator,Chai,32,7,public_chai_relaxedTrue_rep3,False,29.1131822594978,Chai-1 full receptor s5/t200,False,26.21548433678468,Chai-1 full receptor s5/t200,False,26.21548433678468
posebusters_benchmark,7ZTL_BCN,same_generator,DiffDock,32,7,public_diffdock_relaxedFalse_rep1,False,19.31615232227352,DiffDock-L default s10/t20,False,18.9801240895455,public_diffdock_relaxedFalse_rep3,False,12.684346986560032
posebusters_benchmark,7ZTL_BCN,same_generator,NeuralPlexer,32,6,public_neuralplexer_relaxedFalse_rep3,False,21.864174246906533,public_neuralplexer_relaxedFalse_rep3,False,21.864174246906533,public_neuralplexer_relaxedFalse_rep1,False,21.54078573514144
posebusters_benchmark,7ZTL_BCN,same_generator,DynamicBind,32,2,public_dynamicbind_relaxedFalse_rep-1,False,11.76776532883561,public_dynamicbind_relaxedFalse_rep-1,False,11.76776532883561,public_dynamicbind_relaxedTrue_rep-1,False,11.503215796581722
posebusters_benchmark,7ZTL_BCN,same_generator,RFAA,32,2,public_rfaa_relaxedFalse_rep1,False,15.808834136358984,public_rfaa_relaxedFalse_rep1,False,15.808834136358984,public_rfaa_relaxedFalse_rep1,False,15.808834136358984
posebusters_benchmark,7ZU2_DHT,cross_generator_balanced,,1,1,public_boltz_relaxedFalse_rep1,True,0.1497856532007051,public_boltz_relaxedFalse_rep1,True,0.1497856532007051,public_boltz_relaxedFalse_rep1,True,0.1497856532007051
posebusters_benchmark,7ZU2_DHT,same_generator,Boltz,1,1,public_boltz_relaxedFalse_rep1,True,0.1497856532007051,public_boltz_relaxedFalse_rep1,True,0.1497856532007051,public_boltz_relaxedFalse_rep1,True,0.1497856532007051
posebusters_benchmark,7ZU2_DHT,same_generator,Chai,1,1,public_chai_relaxedTrue_rep1,True,0.3108323028444738,public_chai_relaxedTrue_rep1,True,0.3108323028444738,public_chai_relaxedTrue_rep1,True,0.3108323028444738
posebusters_benchmark,7ZU2_DHT,same_generator,DiffDock,1,1,DiffDock-L default s10/t20,True,0.3722644745978578,DiffDock-L default s10/t20,True,0.3722644745978578,DiffDock-L default s10/t20,True,0.3722644745978578
posebusters_benchmark,7ZU2_DHT,same_generator,NeuralPlexer,1,1,public_neuralplexer_relaxedTrue_rep1,True,1.159955044900653,public_neuralplexer_relaxedTrue_rep1,True,1.159955044900653,public_neuralplexer_relaxedTrue_rep1,True,1.159955044900653
posebusters_benchmark,7ZU2_DHT,same_generator,DynamicBind,1,0,,False,,,False,,,False,
posebusters_benchmark,7ZU2_DHT,same_generator,RFAA,1,1,public_rfaa_relaxedFalse_rep1,False,3.1429844281692336,public_rfaa_relaxedFalse_rep1,False,3.1429844281692336,public_rfaa_relaxedFalse_rep1,False,3.1429844281692336
posebusters_benchmark,7ZU2_DHT,cross_generator_balanced,,2,2,public_boltz_relaxedFalse_rep1,True,0.1497856532007051,public_chai_relaxedTrue_rep1,True,0.3108323028444738,public_boltz_relaxedFalse_rep1,True,0.1497856532007051
posebusters_benchmark,7ZU2_DHT,same_generator,Boltz,2,2,public_boltz_relaxedFalse_rep1,True,0.1497856532007051,public_boltz_relaxedFalse_rep1,True,0.1497856532007051,public_boltz_relaxedFalse_rep1,True,0.1497856532007051
posebusters_benchmark,7ZU2_DHT,same_generator,Chai,2,2,public_chai_relaxedTrue_rep1,True,0.3108323028444738,public_chai_relaxedTrue_rep1,True,0.3108323028444738,public_chai_relaxedTrue_rep2,True,0.2719152461448572
posebusters_benchmark,7ZU2_DHT,same_generator,DiffDock,2,2,DiffDock-L default s10/t20,True,0.3722644745978578,public_diffdock_relaxedFalse_rep1,True,0.4776854857888537,DiffDock-L default s10/t20,True,0.3722644745978578
posebusters_benchmark,7ZU2_DHT,same_generator,NeuralPlexer,2,2,public_neuralplexer_relaxedTrue_rep1,True,1.159955044900653,public_neuralplexer_relaxedFalse_rep1,True,0.7430665633838248,public_neuralplexer_relaxedFalse_rep1,True,0.7430665633838248
posebusters_benchmark,7ZU2_DHT,same_generator,DynamicBind,2,0,,False,,,False,,,False,
posebusters_benchmark,7ZU2_DHT,same_generator,RFAA,2,2,public_rfaa_relaxedFalse_rep1,False,3.1429844281692336,public_rfaa_relaxedTrue_rep1,False,2.3294915718528224,public_rfaa_relaxedTrue_rep1,False,2.3294915718528224
posebusters_benchmark,7ZU2_DHT,cross_generator_balanced,,4,4,public_boltz_relaxedFalse_rep1,True,0.1497856532007051,public_chai_relaxedTrue_rep1,True,0.3108323028444738,public_boltz_relaxedFalse_rep1,True,0.1497856532007051
posebusters_benchmark,7ZU2_DHT,same_generator,Boltz,4,4,public_boltz_relaxedFalse_rep1,True,0.1497856532007051,public_boltz_relaxedFalse_rep1,True,0.1497856532007051,public_boltz_relaxedFalse_rep1,True,0.1497856532007051
posebusters_benchmark,7ZU2_DHT,same_generator,Chai,4,4,public_chai_relaxedTrue_rep1,True,0.3108323028444738,public_chai_relaxedFalse_rep2,True,0.2264264203927715,public_chai_relaxedTrue_rep3,True,0.2137964437316464
posebusters_benchmark,7ZU2_DHT,same_generator,DiffDock,4,4,DiffDock-L default s10/t20,True,0.3722644745978578,public_diffdock_relaxedFalse_rep1,True,0.4776854857888537,DiffDock-L default s10/t20,True,0.3722644745978578
posebusters_benchmark,7ZU2_DHT,same_generator,NeuralPlexer,4,4,public_neuralplexer_relaxedTrue_rep1,True,1.159955044900653,public_neuralplexer_relaxedFalse_rep1,True,0.7430665633838248,public_neuralplexer_relaxedFalse_rep1,True,0.7430665633838248
posebusters_benchmark,7ZU2_DHT,same_generator,DynamicBind,4,0,,False,,,False,,,False,
posebusters_benchmark,7ZU2_DHT,same_generator,RFAA,4,2,public_rfaa_relaxedFalse_rep1,False,3.1429844281692336,public_rfaa_relaxedTrue_rep1,False,2.3294915718528224,public_rfaa_relaxedTrue_rep1,False,2.3294915718528224
posebusters_benchmark,7ZU2_DHT,cross_generator_balanced,,8,8,public_boltz_relaxedFalse_rep1,True,0.1497856532007051,public_chai_relaxedTrue_rep1,True,0.3108323028444738,public_boltz_relaxedFalse_rep1,True,0.1497856532007051
posebusters_benchmark,7ZU2_DHT,same_generator,Boltz,8,8,public_boltz_relaxedFalse_rep1,True,0.1497856532007051,public_boltz_relaxedFalse_rep3,True,0.1490349543531574,public_boltz_relaxedTrue_rep3,True,0.1490349543531574
posebusters_benchmark,7ZU2_DHT,same_generator,Chai,8,7,public_chai_relaxedTrue_rep1,True,0.3108323028444738,public_chai_relaxedFalse_rep2,True,0.2264264203927715,public_chai_relaxedTrue_rep3,True,0.2137964437316464
posebusters_benchmark,7ZU2_DHT,same_generator,DiffDock,8,7,DiffDock-L default s10/t20,True,0.3722644745978578,public_diffdock_relaxedFalse_rep1,True,0.4776854857888537,DiffDock-L default s10/t20,True,0.3722644745978578
posebusters_benchmark,7ZU2_DHT,same_generator,NeuralPlexer,8,6,public_neuralplexer_relaxedTrue_rep1,True,1.159955044900653,public_neuralplexer_relaxedFalse_rep1,True,0.7430665633838248,public_neuralplexer_relaxedFalse_rep1,True,0.7430665633838248
posebusters_benchmark,7ZU2_DHT,same_generator,DynamicBind,8,0,,False,,,False,,,False,
posebusters_benchmark,7ZU2_DHT,same_generator,RFAA,8,2,public_rfaa_relaxedFalse_rep1,False,3.1429844281692336,public_rfaa_relaxedTrue_rep1,False,2.3294915718528224,public_rfaa_relaxedTrue_rep1,False,2.3294915718528224
posebusters_benchmark,7ZU2_DHT,cross_generator_balanced,,16,16,public_boltz_relaxedFalse_rep1,True,0.1497856532007051,public_diffdock_relaxedFalse_rep1,True,0.4776854857888537,public_boltz_relaxedFalse_rep1,True,0.1497856532007051
posebusters_benchmark,7ZU2_DHT,same_generator,Boltz,16,14,public_boltz_relaxedFalse_rep1,True,0.1497856532007051,public_boltz_ss_relaxedFalse_rep2,True,0.1570712683253475,public_boltz_relaxedTrue_rep3,True,0.1490349543531574
posebusters_benchmark,7ZU2_DHT,same_generator,Chai,16,7,public_chai_relaxedTrue_rep1,True,0.3108323028444738,public_chai_relaxedFalse_rep2,True,0.2264264203927715,public_chai_relaxedTrue_rep3,True,0.2137964437316464
posebusters_benchmark,7ZU2_DHT,same_generator,DiffDock,16,7,DiffDock-L default s10/t20,True,0.3722644745978578,public_diffdock_relaxedFalse_rep1,True,0.4776854857888537,DiffDock-L default s10/t20,True,0.3722644745978578
posebusters_benchmark,7ZU2_DHT,same_generator,NeuralPlexer,16,6,public_neuralplexer_relaxedTrue_rep1,True,1.159955044900653,public_neuralplexer_relaxedFalse_rep1,True,0.7430665633838248,public_neuralplexer_relaxedFalse_rep1,True,0.7430665633838248
posebusters_benchmark,7ZU2_DHT,same_generator,DynamicBind,16,0,,False,,,False,,,False,
posebusters_benchmark,7ZU2_DHT,same_generator,RFAA,16,2,public_rfaa_relaxedFalse_rep1,False,3.1429844281692336,public_rfaa_relaxedTrue_rep1,False,2.3294915718528224,public_rfaa_relaxedTrue_rep1,False,2.3294915718528224
posebusters_benchmark,7ZU2_DHT,cross_generator_balanced,,32,32,public_boltz_relaxedFalse_rep1,True,0.1497856532007051,public_diffdock_relaxedFalse_rep1,True,0.4776854857888537,public_boltz_relaxedFalse_rep3,True,0.1490349543531574
posebusters_benchmark,7ZU2_DHT,same_generator,Boltz,32,14,public_boltz_relaxedFalse_rep1,True,0.1497856532007051,public_boltz_ss_relaxedFalse_rep2,True,0.1570712683253475,public_boltz_relaxedTrue_rep3,True,0.1490349543531574
posebusters_benchmark,7ZU2_DHT,same_generator,Chai,32,7,public_chai_relaxedTrue_rep1,True,0.3108323028444738,public_chai_relaxedFalse_rep2,True,0.2264264203927715,public_chai_relaxedTrue_rep3,True,0.2137964437316464
posebusters_benchmark,7ZU2_DHT,same_generator,DiffDock,32,7,DiffDock-L default s10/t20,True,0.3722644745978578,public_diffdock_relaxedFalse_rep1,True,0.4776854857888537,DiffDock-L default s10/t20,True,0.3722644745978578
posebusters_benchmark,7ZU2_DHT,same_generator,NeuralPlexer,32,6,public_neuralplexer_relaxedTrue_rep1,True,1.159955044900653,public_neuralplexer_relaxedFalse_rep1,True,0.7430665633838248,public_neuralplexer_relaxedFalse_rep1,True,0.7430665633838248
posebusters_benchmark,7ZU2_DHT,same_generator,DynamicBind,32,0,,False,,,False,,,False,
posebusters_benchmark,7ZU2_DHT,same_generator,RFAA,32,2,public_rfaa_relaxedFalse_rep1,False,3.1429844281692336,public_rfaa_relaxedTrue_rep1,False,2.3294915718528224,public_rfaa_relaxedTrue_rep1,False,2.3294915718528224
posebusters_benchmark,7ZXV_45D,cross_generator_balanced,,1,1,public_boltz_relaxedFalse_rep1,False,11.724784599717038,public_boltz_relaxedFalse_rep1,False,11.724784599717038,public_boltz_relaxedFalse_rep1,False,11.724784599717038
posebusters_benchmark,7ZXV_45D,same_generator,Boltz,1,1,public_boltz_relaxedFalse_rep1,False,11.724784599717038,public_boltz_relaxedFalse_rep1,False,11.724784599717038,public_boltz_relaxedFalse_rep1,False,11.724784599717038
posebusters_benchmark,7ZXV_45D,same_generator,Chai,1,1,public_chai_relaxedFalse_rep1,True,1.8959970045517085,public_chai_relaxedFalse_rep1,True,1.8959970045517085,public_chai_relaxedFalse_rep1,True,1.8959970045517085
posebusters_benchmark,7ZXV_45D,same_generator,DiffDock,1,1,DiffDock-L default s10/t20,True,0.7011039485459104,DiffDock-L default s10/t20,True,0.7011039485459104,DiffDock-L default s10/t20,True,0.7011039485459104
posebusters_benchmark,7ZXV_45D,same_generator,NeuralPlexer,1,1,public_neuralplexer_relaxedFalse_rep1,False,4.7186633151672055,public_neuralplexer_relaxedFalse_rep1,False,4.7186633151672055,public_neuralplexer_relaxedFalse_rep1,False,4.7186633151672055
posebusters_benchmark,7ZXV_45D,same_generator,DynamicBind,1,1,public_dynamicbind_relaxedFalse_rep-1,False,7.243528555824684,public_dynamicbind_relaxedFalse_rep-1,False,7.243528555824684,public_dynamicbind_relaxedFalse_rep-1,False,7.243528555824684
posebusters_benchmark,7ZXV_45D,same_generator,RFAA,1,1,public_rfaa_relaxedFalse_rep1,True,1.810857235636521,public_rfaa_relaxedFalse_rep1,True,1.810857235636521,public_rfaa_relaxedFalse_rep1,True,1.810857235636521
posebusters_benchmark,7ZXV_45D,cross_generator_balanced,,2,2,public_boltz_relaxedFalse_rep1,False,11.724784599717038,public_chai_relaxedFalse_rep1,True,1.8959970045517085,public_chai_relaxedFalse_rep1,True,1.8959970045517085
posebusters_benchmark,7ZXV_45D,same_generator,Boltz,2,2,public_boltz_relaxedFalse_rep1,False,11.724784599717038,public_boltz_relaxedFalse_rep1,False,11.724784599717038,public_boltz_relaxedFalse_rep1,False,11.724784599717038
posebusters_benchmark,7ZXV_45D,same_generator,Chai,2,2,public_chai_relaxedFalse_rep1,True,1.8959970045517085,public_chai_relaxedFalse_rep3,True,1.873810422205936,public_chai_relaxedFalse_rep3,True,1.873810422205936
posebusters_benchmark,7ZXV_45D,same_generator,DiffDock,2,2,DiffDock-L default s10/t20,True,0.7011039485459104,public_diffdock_relaxedFalse_rep1,True,1.4089224600145078,DiffDock-L default s10/t20,True,0.7011039485459104
posebusters_benchmark,7ZXV_45D,same_generator,NeuralPlexer,2,2,public_neuralplexer_relaxedFalse_rep1,False,4.7186633151672055,public_neuralplexer_relaxedFalse_rep2,False,3.1931236340209024,public_neuralplexer_relaxedFalse_rep2,False,3.1931236340209024
posebusters_benchmark,7ZXV_45D,same_generator,DynamicBind,2,2,public_dynamicbind_relaxedFalse_rep-1,False,7.243528555824684,public_dynamicbind_relaxedFalse_rep-1,False,7.243528555824684,public_dynamicbind_relaxedTrue_rep-1,False,7.219148864997867
posebusters_benchmark,7ZXV_45D,same_generator,RFAA,2,2,public_rfaa_relaxedFalse_rep1,True,1.810857235636521,public_rfaa_relaxedFalse_rep1,True,1.810857235636521,public_rfaa_relaxedFalse_rep1,True,1.810857235636521
posebusters_benchmark,7ZXV_45D,cross_generator_balanced,,4,4,public_boltz_relaxedFalse_rep1,False,11.724784599717038,public_chai_relaxedFalse_rep1,True,1.8959970045517085,DiffDock-L default s10/t20,True,0.7011039485459104
posebusters_benchmark,7ZXV_45D,same_generator,Boltz,4,4,public_boltz_relaxedFalse_rep1,False,11.724784599717038,public_boltz_relaxedFalse_rep1,False,11.724784599717038,public_boltz_ss_relaxedFalse_rep1,False,11.603015075360696
posebusters_benchmark,7ZXV_45D,same_generator,Chai,4,4,public_chai_relaxedFalse_rep1,True,1.8959970045517085,public_chai_relaxedFalse_rep3,True,1.873810422205936,public_chai_relaxedFalse_rep3,True,1.873810422205936
posebusters_benchmark,7ZXV_45D,same_generator,DiffDock,4,4,DiffDock-L default s10/t20,True,0.7011039485459104,public_diffdock_relaxedFalse_rep2,True,1.4569494131983605,DiffDock-L default s10/t20,True,0.7011039485459104
posebusters_benchmark,7ZXV_45D,same_generator,NeuralPlexer,4,4,public_neuralplexer_relaxedFalse_rep1,False,4.7186633151672055,public_neuralplexer_relaxedFalse_rep2,False,3.1931236340209024,public_neuralplexer_relaxedTrue_rep3,False,2.645130102300308
posebusters_benchmark,7ZXV_45D,same_generator,DynamicBind,4,2,public_dynamicbind_relaxedFalse_rep-1,False,7.243528555824684,public_dynamicbind_relaxedFalse_rep-1,False,7.243528555824684,public_dynamicbind_relaxedTrue_rep-1,False,7.219148864997867
posebusters_benchmark,7ZXV_45D,same_generator,RFAA,4,2,public_rfaa_relaxedFalse_rep1,True,1.810857235636521,public_rfaa_relaxedFalse_rep1,True,1.810857235636521,public_rfaa_relaxedFalse_rep1,True,1.810857235636521
posebusters_benchmark,7ZXV_45D,cross_generator_balanced,,8,8,public_boltz_relaxedFalse_rep1,False,11.724784599717038,public_chai_relaxedFalse_rep1,True,1.8959970045517085,DiffDock-L default s10/t20,True,0.7011039485459104
posebusters_benchmark,7ZXV_45D,same_generator,Boltz,8,8,public_boltz_relaxedFalse_rep1,False,11.724784599717038,public_boltz_relaxedFalse_rep1,False,11.724784599717038,public_boltz_relaxedTrue_rep3,False,11.449298570426135
posebusters_benchmark,7ZXV_45D,same_generator,Chai,8,7,public_chai_relaxedFalse_rep1,True,1.8959970045517085,public_chai_relaxedFalse_rep3,True,1.873810422205936,public_chai_relaxedFalse_rep3,True,1.873810422205936
posebusters_benchmark,7ZXV_45D,same_generator,DiffDock,8,5,DiffDock-L default s10/t20,True,0.7011039485459104,public_diffdock_relaxedFalse_rep2,True,1.4569494131983605,DiffDock-L default s10/t20,True,0.7011039485459104
posebusters_benchmark,7ZXV_45D,same_generator,NeuralPlexer,8,6,public_neuralplexer_relaxedFalse_rep1,False,4.7186633151672055,public_neuralplexer_relaxedFalse_rep2,False,3.1931236340209024,public_neuralplexer_relaxedTrue_rep3,False,2.645130102300308
posebusters_benchmark,7ZXV_45D,same_generator,DynamicBind,8,2,public_dynamicbind_relaxedFalse_rep-1,False,7.243528555824684,public_dynamicbind_relaxedFalse_rep-1,False,7.243528555824684,public_dynamicbind_relaxedTrue_rep-1,False,7.219148864997867
posebusters_benchmark,7ZXV_45D,same_generator,RFAA,8,2,public_rfaa_relaxedFalse_rep1,True,1.810857235636521,public_rfaa_relaxedFalse_rep1,True,1.810857235636521,public_rfaa_relaxedFalse_rep1,True,1.810857235636521
posebusters_benchmark,7ZXV_45D,cross_generator_balanced,,16,16,public_boltz_relaxedFalse_rep1,False,11.724784599717038,public_chai_relaxedFalse_rep3,True,1.873810422205936,DiffDock-L default s10/t20,True,0.7011039485459104
posebusters_benchmark,7ZXV_45D,same_generator,Boltz,16,14,public_boltz_relaxedFalse_rep1,False,11.724784599717038,Boltz-2 full receptor r1/s20,False,14.358850389167602,public_boltz_relaxedTrue_rep3,False,11.449298570426135
posebusters_benchmark,7ZXV_45D,same_generator,Chai,16,7,public_chai_relaxedFalse_rep1,True,1.8959970045517085,public_chai_relaxedFalse_rep3,True,1.873810422205936,public_chai_relaxedFalse_rep3,True,1.873810422205936
posebusters_benchmark,7ZXV_45D,same_generator,DiffDock,16,5,DiffDock-L default s10/t20,True,0.7011039485459104,public_diffdock_relaxedFalse_rep2,True,1.4569494131983605,DiffDock-L default s10/t20,True,0.7011039485459104
posebusters_benchmark,7ZXV_45D,same_generator,NeuralPlexer,16,6,public_neuralplexer_relaxedFalse_rep1,False,4.7186633151672055,public_neuralplexer_relaxedFalse_rep2,False,3.1931236340209024,public_neuralplexer_relaxedTrue_rep3,False,2.645130102300308
posebusters_benchmark,7ZXV_45D,same_generator,DynamicBind,16,2,public_dynamicbind_relaxedFalse_rep-1,False,7.243528555824684,public_dynamicbind_relaxedFalse_rep-1,False,7.243528555824684,public_dynamicbind_relaxedTrue_rep-1,False,7.219148864997867
posebusters_benchmark,7ZXV_45D,same_generator,RFAA,16,2,public_rfaa_relaxedFalse_rep1,True,1.810857235636521,public_rfaa_relaxedFalse_rep1,True,1.810857235636521,public_rfaa_relaxedFalse_rep1,True,1.810857235636521
posebusters_benchmark,7ZXV_45D,cross_generator_balanced,,32,32,public_boltz_relaxedFalse_rep1,False,11.724784599717038,public_diffdock_relaxedFalse_rep2,True,1.4569494131983605,DiffDock-L default s10/t20,True,0.7011039485459104
posebusters_benchmark,7ZXV_45D,same_generator,Boltz,32,14,public_boltz_relaxedFalse_rep1,False,11.724784599717038,Boltz-2 full receptor r1/s20,False,14.358850389167602,public_boltz_relaxedTrue_rep3,False,11.449298570426135
posebusters_benchmark,7ZXV_45D,same_generator,Chai,32,7,public_chai_relaxedFalse_rep1,True,1.8959970045517085,public_chai_relaxedFalse_rep3,True,1.873810422205936,public_chai_relaxedFalse_rep3,True,1.873810422205936
posebusters_benchmark,7ZXV_45D,same_generator,DiffDock,32,5,DiffDock-L default s10/t20,True,0.7011039485459104,public_diffdock_relaxedFalse_rep2,True,1.4569494131983605,DiffDock-L default s10/t20,True,0.7011039485459104
posebusters_benchmark,7ZXV_45D,same_generator,NeuralPlexer,32,6,public_neuralplexer_relaxedFalse_rep1,False,4.7186633151672055,public_neuralplexer_relaxedFalse_rep2,False,3.1931236340209024,public_neuralplexer_relaxedTrue_rep3,False,2.645130102300308
posebusters_benchmark,7ZXV_45D,same_generator,DynamicBind,32,2,public_dynamicbind_relaxedFalse_rep-1,False,7.243528555824684,public_dynamicbind_relaxedFalse_rep-1,False,7.243528555824684,public_dynamicbind_relaxedTrue_rep-1,False,7.219148864997867
posebusters_benchmark,7ZXV_45D,same_generator,RFAA,32,2,public_rfaa_relaxedFalse_rep1,True,1.810857235636521,public_rfaa_relaxedFalse_rep1,True,1.810857235636521,public_rfaa_relaxedFalse_rep1,True,1.810857235636521
posebusters_benchmark,8A2D_KXY,cross_generator_balanced,,1,1,public_boltz_relaxedFalse_rep1,False,4.574987627974796,public_boltz_relaxedFalse_rep1,False,4.574987627974796,public_boltz_relaxedFalse_rep1,False,4.574987627974796
posebusters_benchmark,8A2D_KXY,same_generator,Boltz,1,1,public_boltz_relaxedFalse_rep1,False,4.574987627974796,public_boltz_relaxedFalse_rep1,False,4.574987627974796,public_boltz_relaxedFalse_rep1,False,4.574987627974796
posebusters_benchmark,8A2D_KXY,same_generator,Chai,1,1,public_chai_relaxedFalse_rep1,False,12.830090595442387,public_chai_relaxedFalse_rep1,False,12.830090595442387,public_chai_relaxedFalse_rep1,False,12.830090595442387
posebusters_benchmark,8A2D_KXY,same_generator,DiffDock,1,1,public_diffdock_relaxedFalse_rep1,False,18.70098280010428,public_diffdock_relaxedFalse_rep1,False,18.70098280010428,public_diffdock_relaxedFalse_rep1,False,18.70098280010428
posebusters_benchmark,8A2D_KXY,same_generator,NeuralPlexer,1,1,public_neuralplexer_relaxedTrue_rep1,False,18.59482824414864,public_neuralplexer_relaxedTrue_rep1,False,18.59482824414864,public_neuralplexer_relaxedTrue_rep1,False,18.59482824414864
posebusters_benchmark,8A2D_KXY,same_generator,DynamicBind,1,1,public_dynamicbind_relaxedFalse_rep-1,False,13.593836354932844,public_dynamicbind_relaxedFalse_rep-1,False,13.593836354932844,public_dynamicbind_relaxedFalse_rep-1,False,13.593836354932844
posebusters_benchmark,8A2D_KXY,same_generator,RFAA,1,1,public_rfaa_relaxedTrue_rep1,False,,public_rfaa_relaxedTrue_rep1,False,,public_rfaa_relaxedTrue_rep1,False,
posebusters_benchmark,8A2D_KXY,cross_generator_balanced,,2,2,public_boltz_relaxedFalse_rep1,False,4.574987627974796,public_boltz_relaxedFalse_rep1,False,4.574987627974796,public_boltz_relaxedFalse_rep1,False,4.574987627974796
posebusters_benchmark,8A2D_KXY,same_generator,Boltz,2,2,public_boltz_relaxedFalse_rep1,False,4.574987627974796,public_boltz_relaxedFalse_rep1,False,4.574987627974796,public_boltz_relaxedFalse_rep1,False,4.574987627974796
posebusters_benchmark,8A2D_KXY,same_generator,Chai,2,2,public_chai_relaxedFalse_rep1,False,12.830090595442387,public_chai_relaxedFalse_rep1,False,12.830090595442387,public_chai_relaxedFalse_rep1,False,12.830090595442387
posebusters_benchmark,8A2D_KXY,same_generator,DiffDock,2,2,public_diffdock_relaxedFalse_rep1,False,18.70098280010428,public_diffdock_relaxedFalse_rep1,False,18.70098280010428,public_diffdock_relaxedFalse_rep1,False,18.70098280010428
posebusters_benchmark,8A2D_KXY,same_generator,NeuralPlexer,2,2,public_neuralplexer_relaxedTrue_rep1,False,18.59482824414864,public_neuralplexer_relaxedTrue_rep1,False,18.59482824414864,public_neuralplexer_relaxedTrue_rep1,False,18.59482824414864
posebusters_benchmark,8A2D_KXY,same_generator,DynamicBind,2,2,public_dynamicbind_relaxedFalse_rep-1,False,13.593836354932844,public_dynamicbind_relaxedTrue_rep-1,False,13.69157218209622,public_dynamicbind_relaxedFalse_rep-1,False,13.593836354932844
posebusters_benchmark,8A2D_KXY,same_generator,RFAA,2,2,public_rfaa_relaxedTrue_rep1,False,,public_rfaa_relaxedFalse_rep1,False,,public_rfaa_relaxedTrue_rep1,False,
posebusters_benchmark,8A2D_KXY,cross_generator_balanced,,4,4,public_boltz_relaxedFalse_rep1,False,4.574987627974796,public_boltz_relaxedFalse_rep1,False,4.574987627974796,public_boltz_relaxedFalse_rep1,False,4.574987627974796
posebusters_benchmark,8A2D_KXY,same_generator,Boltz,4,4,public_boltz_relaxedFalse_rep1,False,4.574987627974796,public_boltz_relaxedFalse_rep2,False,2.071085666839437,public_boltz_relaxedFalse_rep2,False,2.071085666839437
posebusters_benchmark,8A2D_KXY,same_generator,Chai,4,4,public_chai_relaxedFalse_rep1,False,12.830090595442387,public_chai_relaxedFalse_rep1,False,12.830090595442387,public_chai_relaxedFalse_rep1,False,12.830090595442387
posebusters_benchmark,8A2D_KXY,same_generator,DiffDock,4,4,public_diffdock_relaxedFalse_rep1,False,18.70098280010428,public_diffdock_relaxedFalse_rep1,False,18.70098280010428,public_diffdock_relaxedTrue_rep2,False,18.473703885136683
