repeat,dataset,mol_id,k,oracle_success
61,posebusters_benchmark,7UJF_R3V,8,False
61,posebusters_benchmark,7ULC_56B,2,False
61,posebusters_benchmark,7ULC_56B,4,False
61,posebusters_benchmark,7ULC_56B,8,False
61,posebusters_benchmark,7UMW_NAD,2,True
61,posebusters_benchmark,7UMW_NAD,4,True
61,posebusters_benchmark,7UMW_NAD,8,True
61,posebusters_benchmark,7UQ3_O2U,2,True
61,posebusters_benchmark,7UQ3_O2U,4,True
61,posebusters_benchmark,7UQ3_O2U,8,True
61,posebusters_benchmark,7USH_82V,2,True
61,posebusters_benchmark,7USH_82V,4,True
61,posebusters_benchmark,7USH_82V,8,True
61,posebusters_benchmark,7UTW_NAI,2,True
61,posebusters_benchmark,7UTW_NAI,4,True
61,posebusters_benchmark,7UTW_NAI,8,True
61,posebusters_benchmark,7UXS_OJC,2,True
61,posebusters_benchmark,7UXS_OJC,4,True
61,posebusters_benchmark,7UXS_OJC,8,True
61,posebusters_benchmark,7UY4_SMI,2,False
61,posebusters_benchmark,7UY4_SMI,4,False
61,posebusters_benchmark,7UY4_SMI,8,False
61,posebusters_benchmark,7UYB_OK0,2,True
61,posebusters_benchmark,7UYB_OK0,4,True
61,posebusters_benchmark,7UYB_OK0,8,True
61,posebusters_benchmark,7V14_ORU,2,True
61,posebusters_benchmark,7V14_ORU,4,True
61,posebusters_benchmark,7V14_ORU,8,True
61,posebusters_benchmark,7V3N_AKG,2,True
61,posebusters_benchmark,7V3N_AKG,4,True
61,posebusters_benchmark,7V3N_AKG,8,True
61,posebusters_benchmark,7V3S_5I9,2,True
61,posebusters_benchmark,7V3S_5I9,4,True
61,posebusters_benchmark,7V3S_5I9,8,True
61,posebusters_benchmark,7VBU_6I4,2,False
61,posebusters_benchmark,7VBU_6I4,4,False
61,posebusters_benchmark,7VBU_6I4,8,True
61,posebusters_benchmark,7VC5_9SF,2,False
61,posebusters_benchmark,7VC5_9SF,4,True
61,posebusters_benchmark,7VC5_9SF,8,True
61,posebusters_benchmark,7VKZ_NOJ,2,True
61,posebusters_benchmark,7VKZ_NOJ,4,True
61,posebusters_benchmark,7VKZ_NOJ,8,True
61,posebusters_benchmark,7VQ9_ISY,2,True
61,posebusters_benchmark,7VQ9_ISY,4,True
61,posebusters_benchmark,7VQ9_ISY,8,True
61,posebusters_benchmark,7VWF_K55,2,False
61,posebusters_benchmark,7VWF_K55,4,False
61,posebusters_benchmark,7VWF_K55,8,False
61,posebusters_benchmark,7W05_GMP,2,False
61,posebusters_benchmark,7W05_GMP,4,True
61,posebusters_benchmark,7W05_GMP,8,True
61,posebusters_benchmark,7W06_ITN,2,True
61,posebusters_benchmark,7W06_ITN,4,True
61,posebusters_benchmark,7W06_ITN,8,True
61,posebusters_benchmark,7WCF_ACP,2,False
61,posebusters_benchmark,7WCF_ACP,4,True
61,posebusters_benchmark,7WCF_ACP,8,True
61,posebusters_benchmark,7WDT_NGS,2,True
61,posebusters_benchmark,7WDT_NGS,4,True
61,posebusters_benchmark,7WDT_NGS,8,True
61,posebusters_benchmark,7WJB_BGC,2,True
61,posebusters_benchmark,7WJB_BGC,4,True
61,posebusters_benchmark,7WJB_BGC,8,True
61,posebusters_benchmark,7WKL_CAQ,2,True
61,posebusters_benchmark,7WKL_CAQ,4,True
61,posebusters_benchmark,7WKL_CAQ,8,True
61,posebusters_benchmark,7WL4_JFU,2,False
61,posebusters_benchmark,7WL4_JFU,4,False
61,posebusters_benchmark,7WL4_JFU,8,False
61,posebusters_benchmark,7WPW_F15,2,True
61,posebusters_benchmark,7WPW_F15,4,True
61,posebusters_benchmark,7WPW_F15,8,True
61,posebusters_benchmark,7WQQ_5Z6,2,True
61,posebusters_benchmark,7WQQ_5Z6,4,True
61,posebusters_benchmark,7WQQ_5Z6,8,True
61,posebusters_benchmark,7X5N_5M5,2,False
61,posebusters_benchmark,7X5N_5M5,4,False
61,posebusters_benchmark,7X5N_5M5,8,False
61,posebusters_benchmark,7X9K_8OG,2,True
61,posebusters_benchmark,7X9K_8OG,4,True
61,posebusters_benchmark,7X9K_8OG,8,True
61,posebusters_benchmark,7XBV_APC,2,False
61,posebusters_benchmark,7XBV_APC,4,False
61,posebusters_benchmark,7XBV_APC,8,True
61,posebusters_benchmark,7XFA_D9J,2,True
61,posebusters_benchmark,7XFA_D9J,4,True
61,posebusters_benchmark,7XFA_D9J,8,True
61,posebusters_benchmark,7XG5_PLP,2,True
61,posebusters_benchmark,7XG5_PLP,4,True
61,posebusters_benchmark,7XG5_PLP,8,True
61,posebusters_benchmark,7XI7_4RI,2,True
61,posebusters_benchmark,7XI7_4RI,4,True
61,posebusters_benchmark,7XI7_4RI,8,True
61,posebusters_benchmark,7XJN_NSD,2,False
61,posebusters_benchmark,7XJN_NSD,4,False
61,posebusters_benchmark,7XJN_NSD,8,True
61,posebusters_benchmark,7XPO_UPG,2,False
61,posebusters_benchmark,7XPO_UPG,4,False
61,posebusters_benchmark,7XPO_UPG,8,True
61,posebusters_benchmark,7XQZ_FPF,2,False
61,posebusters_benchmark,7XQZ_FPF,4,False
61,posebusters_benchmark,7XQZ_FPF,8,False
61,posebusters_benchmark,7YZU_DO7,2,False
61,posebusters_benchmark,7YZU_DO7,4,True
61,posebusters_benchmark,7YZU_DO7,8,True
61,posebusters_benchmark,7Z1Q_NIO,2,False
61,posebusters_benchmark,7Z1Q_NIO,4,True
61,posebusters_benchmark,7Z1Q_NIO,8,True
61,posebusters_benchmark,7Z2O_IAJ,2,False
61,posebusters_benchmark,7Z2O_IAJ,4,False
61,posebusters_benchmark,7Z2O_IAJ,8,False
61,posebusters_benchmark,7Z7F_IF3,2,False
61,posebusters_benchmark,7Z7F_IF3,4,True
61,posebusters_benchmark,7Z7F_IF3,8,True
61,posebusters_benchmark,7ZDY_6MJ,2,False
61,posebusters_benchmark,7ZDY_6MJ,4,False
61,posebusters_benchmark,7ZDY_6MJ,8,True
61,posebusters_benchmark,7ZF0_DHR,2,False
61,posebusters_benchmark,7ZF0_DHR,4,True
61,posebusters_benchmark,7ZF0_DHR,8,True
61,posebusters_benchmark,7ZHP_IQY,2,True
61,posebusters_benchmark,7ZHP_IQY,4,True
61,posebusters_benchmark,7ZHP_IQY,8,True
61,posebusters_benchmark,7ZL5_IWE,2,True
61,posebusters_benchmark,7ZL5_IWE,4,True
61,posebusters_benchmark,7ZL5_IWE,8,True
61,posebusters_benchmark,7ZOC_T8E,2,True
61,posebusters_benchmark,7ZOC_T8E,4,True
61,posebusters_benchmark,7ZOC_T8E,8,True
61,posebusters_benchmark,7ZTL_BCN,2,False
61,posebusters_benchmark,7ZTL_BCN,4,False
61,posebusters_benchmark,7ZTL_BCN,8,False
61,posebusters_benchmark,7ZU2_DHT,2,True
61,posebusters_benchmark,7ZU2_DHT,4,True
61,posebusters_benchmark,7ZU2_DHT,8,True
61,posebusters_benchmark,7ZXV_45D,2,True
61,posebusters_benchmark,7ZXV_45D,4,True
61,posebusters_benchmark,7ZXV_45D,8,True
61,posebusters_benchmark,8A2D_KXY,2,False
61,posebusters_benchmark,8A2D_KXY,4,False
61,posebusters_benchmark,8A2D_KXY,8,False
61,posebusters_benchmark,8AAU_LH0,2,False
61,posebusters_benchmark,8AAU_LH0,4,True
61,posebusters_benchmark,8AAU_LH0,8,True
61,posebusters_benchmark,8AEM_LVF,2,False
61,posebusters_benchmark,8AEM_LVF,4,False
61,posebusters_benchmark,8AEM_LVF,8,False
61,posebusters_benchmark,8AIE_M7L,2,True
61,posebusters_benchmark,8AIE_M7L,4,True
61,posebusters_benchmark,8AIE_M7L,8,True
61,posebusters_benchmark,8AP0_PRP,2,False
61,posebusters_benchmark,8AP0_PRP,4,False
61,posebusters_benchmark,8AP0_PRP,8,False
61,posebusters_benchmark,8AUH_L9I,2,False
61,posebusters_benchmark,8AUH_L9I,4,False
61,posebusters_benchmark,8AUH_L9I,8,False
61,posebusters_benchmark,8AY3_OE3,2,True
61,posebusters_benchmark,8AY3_OE3,4,True
61,posebusters_benchmark,8AY3_OE3,8,True
61,posebusters_benchmark,8B8H_OJQ,2,False
61,posebusters_benchmark,8B8H_OJQ,4,True
61,posebusters_benchmark,8B8H_OJQ,8,True
61,posebusters_benchmark,8BOM_QU6,2,False
61,posebusters_benchmark,8BOM_QU6,4,True
61,posebusters_benchmark,8BOM_QU6,8,True
61,posebusters_benchmark,8BTI_RFO,2,True
61,posebusters_benchmark,8BTI_RFO,4,True
61,posebusters_benchmark,8BTI_RFO,8,True
61,posebusters_benchmark,8C3N_ADP,2,True
61,posebusters_benchmark,8C3N_ADP,4,True
61,posebusters_benchmark,8C3N_ADP,8,True
61,posebusters_benchmark,8CNH_V6U,2,False
61,posebusters_benchmark,8CNH_V6U,4,False
61,posebusters_benchmark,8CNH_V6U,8,False
61,posebusters_benchmark,8CSD_C5P,2,False
61,posebusters_benchmark,8CSD_C5P,4,True
61,posebusters_benchmark,8CSD_C5P,8,True
61,posebusters_benchmark,8D19_GSH,2,False
61,posebusters_benchmark,8D19_GSH,4,True
61,posebusters_benchmark,8D19_GSH,8,True
61,posebusters_benchmark,8D5D_5DK,2,True
61,posebusters_benchmark,8D5D_5DK,4,True
61,posebusters_benchmark,8D5D_5DK,8,True
61,posebusters_benchmark,8DHG_T78,2,True
61,posebusters_benchmark,8DHG_T78,4,True
61,posebusters_benchmark,8DHG_T78,8,True
61,posebusters_benchmark,8DKO_TFB,2,False
61,posebusters_benchmark,8DKO_TFB,4,False
61,posebusters_benchmark,8DKO_TFB,8,False
61,posebusters_benchmark,8DP2_UMA,2,True
61,posebusters_benchmark,8DP2_UMA,4,True
61,posebusters_benchmark,8DP2_UMA,8,True
61,posebusters_benchmark,8DSC_NCA,2,False
61,posebusters_benchmark,8DSC_NCA,4,True
61,posebusters_benchmark,8DSC_NCA,8,True
61,posebusters_benchmark,8EAB_VN2,2,False
61,posebusters_benchmark,8EAB_VN2,4,False
61,posebusters_benchmark,8EAB_VN2,8,False
61,posebusters_benchmark,8EXL_799,2,False
61,posebusters_benchmark,8EXL_799,4,True
61,posebusters_benchmark,8EXL_799,8,True
61,posebusters_benchmark,8EYE_X4I,2,True
61,posebusters_benchmark,8EYE_X4I,4,True
61,posebusters_benchmark,8EYE_X4I,8,True
61,posebusters_benchmark,8F8E_XJI,2,False
61,posebusters_benchmark,8F8E_XJI,4,False
61,posebusters_benchmark,8F8E_XJI,8,False
61,posebusters_benchmark,8FAV_4Y5,2,False
61,posebusters_benchmark,8FAV_4Y5,4,False
61,posebusters_benchmark,8FAV_4Y5,8,False
61,posebusters_benchmark,8FLV_ZB9,2,False
61,posebusters_benchmark,8FLV_ZB9,4,True
61,posebusters_benchmark,8FLV_ZB9,8,True
61,posebusters_benchmark,8FO5_Y4U,2,False
61,posebusters_benchmark,8FO5_Y4U,4,False
61,posebusters_benchmark,8FO5_Y4U,8,False
61,posebusters_benchmark,8G6P_API,2,False
61,posebusters_benchmark,8G6P_API,4,False
61,posebusters_benchmark,8G6P_API,8,False
61,posebusters_benchmark,8GFD_ZHR,2,False
61,posebusters_benchmark,8GFD_ZHR,4,False
61,posebusters_benchmark,8GFD_ZHR,8,True
61,posebusters_benchmark,8HFN_XGC,2,True
61,posebusters_benchmark,8HFN_XGC,4,True
61,posebusters_benchmark,8HFN_XGC,8,True
61,posebusters_benchmark,8SLG_G5A,2,True
61,posebusters_benchmark,8SLG_G5A,4,True
61,posebusters_benchmark,8SLG_G5A,8,True
61,astex_diverse,1G9V_RQ3,2,False
61,astex_diverse,1G9V_RQ3,4,False
61,astex_diverse,1G9V_RQ3,8,False
61,astex_diverse,1GKC_NFH,2,True
61,astex_diverse,1GKC_NFH,4,True
61,astex_diverse,1GKC_NFH,8,True
61,astex_diverse,1GM8_SOX,2,False
61,astex_diverse,1GM8_SOX,4,False
61,astex_diverse,1GM8_SOX,8,False
61,astex_diverse,1HVY_D16,2,False
61,astex_diverse,1HVY_D16,4,False
61,astex_diverse,1HVY_D16,8,False
61,astex_diverse,1HWI_115,2,False
61,astex_diverse,1HWI_115,4,False
61,astex_diverse,1HWI_115,8,False
61,astex_diverse,1J3J_CP6,2,False
61,astex_diverse,1J3J_CP6,4,True
61,astex_diverse,1J3J_CP6,8,True
61,astex_diverse,1LPZ_CMB,2,False
61,astex_diverse,1LPZ_CMB,4,True
61,astex_diverse,1LPZ_CMB,8,True
61,astex_diverse,1LRH_NLA,2,True
61,astex_diverse,1LRH_NLA,4,True
61,astex_diverse,1LRH_NLA,8,True
61,astex_diverse,1MMV_3AR,2,False
61,astex_diverse,1MMV_3AR,4,False
61,astex_diverse,1MMV_3AR,8,False
61,astex_diverse,1MZC_BNE,2,False
61,astex_diverse,1MZC_BNE,4,False
61,astex_diverse,1MZC_BNE,8,True
61,astex_diverse,1P2Y_NCT,2,False
61,astex_diverse,1P2Y_NCT,4,False
61,astex_diverse,1P2Y_NCT,8,True
61,astex_diverse,1Q1G_MTI,2,False
61,astex_diverse,1Q1G_MTI,4,True
61,astex_diverse,1Q1G_MTI,8,True
61,astex_diverse,1Q4G_BFL,2,False
61,astex_diverse,1Q4G_BFL,4,False
61,astex_diverse,1Q4G_BFL,8,False
61,astex_diverse,1R9O_FLP,2,False
61,astex_diverse,1R9O_FLP,4,False
61,astex_diverse,1R9O_FLP,8,True
61,astex_diverse,1SQ5_PAU,2,False
61,astex_diverse,1SQ5_PAU,4,False
61,astex_diverse,1SQ5_PAU,8,True
61,astex_diverse,1T9B_1CS,2,False
61,astex_diverse,1T9B_1CS,4,False
61,astex_diverse,1T9B_1CS,8,True
61,astex_diverse,1U1C_BAU,2,False
61,astex_diverse,1U1C_BAU,4,True
61,astex_diverse,1U1C_BAU,8,True
61,astex_diverse,1UNL_RRC,2,False
61,astex_diverse,1UNL_RRC,4,True
61,astex_diverse,1UNL_RRC,8,True
61,astex_diverse,1W1P_GIO,2,False
61,astex_diverse,1W1P_GIO,4,False
61,astex_diverse,1W1P_GIO,8,False
61,astex_diverse,1XOQ_ROF,2,False
61,astex_diverse,1XOQ_ROF,4,True
61,astex_diverse,1XOQ_ROF,8,True
61,astex_diverse,1YGC_905,2,True
61,astex_diverse,1YGC_905,4,True
61,astex_diverse,1YGC_905,8,True
61,astex_diverse,2BM2_PM2,2,False
61,astex_diverse,2BM2_PM2,4,False
61,astex_diverse,2BM2_PM2,8,False
61,dockgen,2gag_1_FOA_0,2,False
61,dockgen,2gag_1_FOA_0,4,False
61,dockgen,2gag_1_FOA_0,8,False
61,dockgen,2gag_1_NAD_0,2,False
61,dockgen,2gag_1_NAD_0,4,False
61,dockgen,2gag_1_NAD_0,8,True
61,dockgen,2gah_1_NAD_0,2,False
61,dockgen,2gah_1_NAD_0,4,False
61,dockgen,2gah_1_NAD_0,8,False
61,dockgen,2xta_1_ACO_0,2,True
61,dockgen,2xta_1_ACO_0,4,True
61,dockgen,2xta_1_ACO_0,8,True
61,dockgen,3ad9_1_NAD_0,2,False
61,dockgen,3ad9_1_NAD_0,4,False
61,dockgen,3ad9_1_NAD_0,8,False
61,posebusters_benchmark,5SAK_ZRY,2,False
61,posebusters_benchmark,5SAK_ZRY,4,False
61,posebusters_benchmark,5SAK_ZRY,8,False
61,posebusters_benchmark,6TW5_9M2,2,False
61,posebusters_benchmark,6TW5_9M2,4,True
61,posebusters_benchmark,6TW5_9M2,8,True
61,posebusters_benchmark,6YYO_Q1K,2,False
61,posebusters_benchmark,6YYO_Q1K,4,False
61,posebusters_benchmark,6YYO_Q1K,8,False
61,posebusters_benchmark,7C8Q_DSG,2,False
61,posebusters_benchmark,7C8Q_DSG,4,False
61,posebusters_benchmark,7C8Q_DSG,8,False
61,posebusters_benchmark,7CL8_TES,2,False
61,posebusters_benchmark,7CL8_TES,4,False
61,posebusters_benchmark,7CL8_TES,8,False
61,posebusters_benchmark,7ECR_SIN,2,False
61,posebusters_benchmark,7ECR_SIN,4,False
61,posebusters_benchmark,7ECR_SIN,8,False
61,posebusters_benchmark,7JY3_VUD,2,False
61,posebusters_benchmark,7JY3_VUD,4,False
61,posebusters_benchmark,7JY3_VUD,8,False
61,posebusters_benchmark,7KB1_WBJ,2,False
61,posebusters_benchmark,7KB1_WBJ,4,False
61,posebusters_benchmark,7KB1_WBJ,8,False
61,posebusters_benchmark,7KQU_YOF,2,True
61,posebusters_benchmark,7KQU_YOF,4,True
61,posebusters_benchmark,7KQU_YOF,8,True
61,posebusters_benchmark,7N6F_0I1,2,False
61,posebusters_benchmark,7N6F_0I1,4,True
61,posebusters_benchmark,7N6F_0I1,8,True
61,posebusters_benchmark,7NFB_GEN,2,False
61,posebusters_benchmark,7NFB_GEN,4,False
61,posebusters_benchmark,7NFB_GEN,8,True
61,posebusters_benchmark,7NR8_UOE,2,False
61,posebusters_benchmark,7NR8_UOE,4,False
61,posebusters_benchmark,7NR8_UOE,8,False
61,posebusters_benchmark,7P5T_5YG,2,True
61,posebusters_benchmark,7P5T_5YG,4,True
61,posebusters_benchmark,7P5T_5YG,8,True
61,posebusters_benchmark,7Q25_8J9,2,False
61,posebusters_benchmark,7Q25_8J9,4,False
61,posebusters_benchmark,7Q25_8J9,8,False
61,posebusters_benchmark,7R6J_2I7,2,False
61,posebusters_benchmark,7R6J_2I7,4,False
61,posebusters_benchmark,7R6J_2I7,8,False
61,posebusters_benchmark,7RKW_5TV,2,False
61,posebusters_benchmark,7RKW_5TV,4,False
61,posebusters_benchmark,7RKW_5TV,8,True
61,posebusters_benchmark,7RNI_60I,2,False
61,posebusters_benchmark,7RNI_60I,4,False
61,posebusters_benchmark,7RNI_60I,8,False
61,posebusters_benchmark,7T0D_FPP,2,True
61,posebusters_benchmark,7T0D_FPP,4,True
61,posebusters_benchmark,7T0D_FPP,8,True
61,posebusters_benchmark,7TS6_KMI,2,False
61,posebusters_benchmark,7TS6_KMI,4,False
61,posebusters_benchmark,7TS6_KMI,8,False
61,posebusters_benchmark,7TSF_H4B,2,False
61,posebusters_benchmark,7TSF_H4B,4,False
61,posebusters_benchmark,7TSF_H4B,8,False
61,posebusters_benchmark,7V43_C4O,2,False
61,posebusters_benchmark,7V43_C4O,4,False
61,posebusters_benchmark,7V43_C4O,8,True
61,posebusters_benchmark,7VB8_STL,2,False
61,posebusters_benchmark,7VB8_STL,4,False
61,posebusters_benchmark,7VB8_STL,8,False
61,posebusters_benchmark,7VYJ_CA0,2,False
61,posebusters_benchmark,7VYJ_CA0,4,False
61,posebusters_benchmark,7VYJ_CA0,8,False
61,posebusters_benchmark,7WUX_6OI,2,False
61,posebusters_benchmark,7WUX_6OI,4,False
61,posebusters_benchmark,7WUX_6OI,8,False
61,posebusters_benchmark,7WUY_76N,2,False
61,posebusters_benchmark,7WUY_76N,4,False
61,posebusters_benchmark,7WUY_76N,8,False
61,posebusters_benchmark,7WY1_D0L,2,False
61,posebusters_benchmark,7WY1_D0L,4,False
61,posebusters_benchmark,7WY1_D0L,8,False
61,posebusters_benchmark,7XRL_FWK,2,False
61,posebusters_benchmark,7XRL_FWK,4,False
61,posebusters_benchmark,7XRL_FWK,8,False
61,posebusters_benchmark,7ZCC_OGA,2,False
61,posebusters_benchmark,7ZCC_OGA,4,True
61,posebusters_benchmark,7ZCC_OGA,8,True
61,posebusters_benchmark,7ZZW_KKW,2,False
61,posebusters_benchmark,7ZZW_KKW,4,False
61,posebusters_benchmark,7ZZW_KKW,8,False
61,posebusters_benchmark,8A1H_DLZ,2,False
61,posebusters_benchmark,8A1H_DLZ,4,False
61,posebusters_benchmark,8A1H_DLZ,8,True
61,posebusters_benchmark,8AQL_PLG,2,False
61,posebusters_benchmark,8AQL_PLG,4,False
61,posebusters_benchmark,8AQL_PLG,8,False
61,posebusters_benchmark,8C5M_MTA,2,True
61,posebusters_benchmark,8C5M_MTA,4,True
61,posebusters_benchmark,8C5M_MTA,8,True
61,posebusters_benchmark,8D39_QDB,2,False
61,posebusters_benchmark,8D39_QDB,4,False
61,posebusters_benchmark,8D39_QDB,8,True
61,posebusters_benchmark,8EX2_Q2Q,2,True
61,posebusters_benchmark,8EX2_Q2Q,4,True
61,posebusters_benchmark,8EX2_Q2Q,8,True
61,posebusters_benchmark,8HO0_3ZI,2,False
61,posebusters_benchmark,8HO0_3ZI,4,False
61,posebusters_benchmark,8HO0_3ZI,8,False
61,posebusters_benchmark,7TB0_UD1,2,False
61,posebusters_benchmark,7TB0_UD1,4,True
61,posebusters_benchmark,7TB0_UD1,8,True
61,posebusters_benchmark,8G0V_YHT,2,False
61,posebusters_benchmark,8G0V_YHT,4,True
61,posebusters_benchmark,8G0V_YHT,8,True
61,astex_diverse,1N1M_A3M,2,False
61,astex_diverse,1N1M_A3M,4,True
61,astex_diverse,1N1M_A3M,8,True
61,dockgen,3ad7_1_NAD_0,2,True
61,dockgen,3ad7_1_NAD_0,4,True
61,dockgen,3ad7_1_NAD_0,8,True
61,dockgen,3ada_1_NAD_0,2,False
61,dockgen,3ada_1_NAD_0,4,True
61,dockgen,3ada_1_NAD_0,8,True
61,posebusters_benchmark,7CNQ_G8X,2,False
61,posebusters_benchmark,7CNQ_G8X,4,False
61,posebusters_benchmark,7CNQ_G8X,8,False
61,posebusters_benchmark,7D6O_MTE,2,False
61,posebusters_benchmark,7D6O_MTE,4,False
61,posebusters_benchmark,7D6O_MTE,8,True
61,posebusters_benchmark,7OP9_06K,2,False
61,posebusters_benchmark,7OP9_06K,4,False
61,posebusters_benchmark,7OP9_06K,8,False
61,posebusters_benchmark,7QE4_NGA,2,True
61,posebusters_benchmark,7QE4_NGA,4,True
61,posebusters_benchmark,7QE4_NGA,8,True
61,astex_diverse,1OF6_DTY,2,True
61,astex_diverse,1OF6_DTY,4,True
61,astex_diverse,1OF6_DTY,8,True
61,dockgen,1pj2_1_FUM_0,2,True
61,dockgen,1pj2_1_FUM_0,4,True
61,dockgen,1pj2_1_FUM_0,8,True
61,dockgen,3uni_1_SAL_0,2,False
61,dockgen,3uni_1_SAL_0,4,False
61,dockgen,3uni_1_SAL_0,8,False
61,dockgen,4mig_1_G3F_2,2,False
61,dockgen,4mig_1_G3F_2,4,True
61,dockgen,4mig_1_G3F_2,8,True
61,posebusters_benchmark,7FRX_O88,2,False
61,posebusters_benchmark,7FRX_O88,4,False
61,posebusters_benchmark,7FRX_O88,8,False
61,posebusters_benchmark,7SUC_COM,2,False
61,posebusters_benchmark,7SUC_COM,4,False
61,posebusters_benchmark,5S8I_2LY,2,False
61,posebusters_benchmark,5S8I_2LY,4,False
61,posebusters_benchmark,6VS3_R6V,2,True
61,posebusters_benchmark,6VS3_R6V,4,True
61,posebusters_benchmark,6W59_SZD,2,False
61,posebusters_benchmark,6W59_SZD,4,False
61,posebusters_benchmark,6X8D_ARA,2,False
61,posebusters_benchmark,6X8D_ARA,4,True
61,posebusters_benchmark,6XAF_GDP,2,False
61,posebusters_benchmark,6XAF_GDP,4,True
61,posebusters_benchmark,6XUM_30L,2,True
61,posebusters_benchmark,6XUM_30L,4,True
61,posebusters_benchmark,6Y7L_QMG,2,True
61,posebusters_benchmark,6Y7L_QMG,4,True
61,posebusters_benchmark,6YDY_K73,2,True
61,posebusters_benchmark,6YDY_K73,4,True
61,posebusters_benchmark,6Z5Z_BDF,2,False
61,posebusters_benchmark,6Z5Z_BDF,4,False
61,posebusters_benchmark,6ZR8_QOZ,2,True
61,posebusters_benchmark,6ZR8_QOZ,4,True
61,posebusters_benchmark,6ZT2_QPK,2,True
61,posebusters_benchmark,6ZT2_QPK,4,True
61,posebusters_benchmark,6ZX3_QRZ,2,True
61,posebusters_benchmark,6ZX3_QRZ,4,True
61,posebusters_benchmark,6ZXQ_IMO,2,False
61,posebusters_benchmark,6ZXQ_IMO,4,False
61,posebusters_benchmark,7AA0_R6B,2,True
61,posebusters_benchmark,7AA0_R6B,4,True
61,posebusters_benchmark,7AMC_73B,2,False
61,posebusters_benchmark,7AMC_73B,4,True
61,posebusters_benchmark,7AS1_21G,2,False
61,posebusters_benchmark,7AS1_21G,4,False
61,posebusters_benchmark,7AVI_S2Q,2,False
61,posebusters_benchmark,7AVI_S2Q,4,False
61,posebusters_benchmark,7B0E_C2E,2,False
61,posebusters_benchmark,7B0E_C2E,4,False
61,posebusters_benchmark,7B2C_TP7,2,False
61,posebusters_benchmark,7B2C_TP7,4,False
61,posebusters_benchmark,7BA0_T5H,2,False
61,posebusters_benchmark,7BA0_T5H,4,False
61,posebusters_benchmark,7BHX_TO5,2,False
61,posebusters_benchmark,7BHX_TO5,4,False
61,posebusters_benchmark,7BJ6_TVK,2,True
61,posebusters_benchmark,7BJ6_TVK,4,True
61,posebusters_benchmark,7BLA_WCS,2,False
61,posebusters_benchmark,7BLA_WCS,4,True
61,posebusters_benchmark,7BLG_GAL,2,True
61,posebusters_benchmark,7BLG_GAL,4,True
61,posebusters_benchmark,7C6P_SQH,2,False
61,posebusters_benchmark,7C6P_SQH,4,True
61,posebusters_benchmark,7D0P_1VU,2,False
61,posebusters_benchmark,7D0P_1VU,4,False
61,posebusters_benchmark,7D8Q_GZF,2,False
61,posebusters_benchmark,7D8Q_GZF,4,False
61,posebusters_benchmark,7D9L_GSF,2,True
61,posebusters_benchmark,7D9L_GSF,4,True
61,posebusters_benchmark,7DIN_MPO,2,False
61,posebusters_benchmark,7DIN_MPO,4,False
61,posebusters_benchmark,7E2S_BLA,2,False
61,posebusters_benchmark,7E2S_BLA,4,False
61,posebusters_benchmark,7EN7_J79,2,False
61,posebusters_benchmark,7EN7_J79,4,False
61,posebusters_benchmark,7JGW_V9S,2,True
61,posebusters_benchmark,7JGW_V9S,4,True
61,posebusters_benchmark,7JNB_A2G,2,True
61,posebusters_benchmark,7JNB_A2G,4,True
61,posebusters_benchmark,7JR8_VH7,2,True
61,posebusters_benchmark,7JR8_VH7,4,True
61,posebusters_benchmark,7JUD_MMA,2,False
61,posebusters_benchmark,7JUD_MMA,4,False
61,posebusters_benchmark,7K41_VUA,2,True
61,posebusters_benchmark,7K41_VUA,4,True
61,posebusters_benchmark,7KFO_IAC,2,False
61,posebusters_benchmark,7KFO_IAC,4,True
61,posebusters_benchmark,7KLX_WOV,2,False
61,posebusters_benchmark,7KLX_WOV,4,False
61,posebusters_benchmark,7KP6_WTP,2,False
61,posebusters_benchmark,7KP6_WTP,4,False
61,posebusters_benchmark,7L6D_BMF,2,True
61,posebusters_benchmark,7L6D_BMF,4,True
61,posebusters_benchmark,7L81_UD4,2,True
61,posebusters_benchmark,7L81_UD4,4,True
61,posebusters_benchmark,7LB3_XXS,2,False
61,posebusters_benchmark,7LB3_XXS,4,True
61,posebusters_benchmark,7LZQ_YJV,2,False
61,posebusters_benchmark,7LZQ_YJV,4,False
61,posebusters_benchmark,7M31_TDR,2,False
61,posebusters_benchmark,7M31_TDR,4,False
61,posebusters_benchmark,7M41_YQG,2,False
61,posebusters_benchmark,7M41_YQG,4,False
61,posebusters_benchmark,7MAE_XUS,2,False
61,posebusters_benchmark,7MAE_XUS,4,False
61,posebusters_benchmark,7MEU_MGP,2,False
61,posebusters_benchmark,7MEU_MGP,4,True
61,posebusters_benchmark,7MRH_ZMJ,2,False
61,posebusters_benchmark,7MRH_ZMJ,4,False
61,posebusters_benchmark,7MS7_ZQ1,2,False
61,posebusters_benchmark,7MS7_ZQ1,4,False
61,posebusters_benchmark,7MZS_GLA,2,False
61,posebusters_benchmark,7MZS_GLA,4,False
61,posebusters_benchmark,7NA4_1I9,2,True
61,posebusters_benchmark,7NA4_1I9,4,True
61,posebusters_benchmark,7NB4_U6Q,2,False
61,posebusters_benchmark,7NB4_U6Q,4,False
61,posebusters_benchmark,7NLK_UHK,2,True
61,posebusters_benchmark,7NLK_UHK,4,True
61,posebusters_benchmark,7NML_I7B,2,False
61,posebusters_benchmark,7NML_I7B,4,False
